"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_106" 5.85345543801164 2.38736759824327 1.62461059885197 0.33937944806185 0.751497396992859 2.06507272206631 1.59208710987634 1.51013221331089 0.673075470258003 0.0728664063890441 0.638485309055338 0.499932630318032
"cell_107" 5.84877531388582 2.39077160309818 1.63113226226107 0.374379556895183 0.76640411794974 2.06157436516498 1.59457127662823 1.51690163969385 0.678943423242262 0.0603302131278514 0.6507359821621 0.515667778935328
"cell_108" 5.83853027584231 2.37552832562546 1.63623444385185 0.40250828529816 0.764989639715397 2.061380915719 1.59964001695681 1.51391694483038 0.691807945899836 0.0556890191106273 0.659893347345999 0.52900493686117
"cell_109" 5.85023944793022 2.37785765121155 1.65895736909374 0.42596973915809 0.765888669714498 2.06565563360937 1.62033423047869 1.52572588194599 0.711172141717196 0.057931112003498 0.677897150249398 0.526557672393871
"cell_110" 5.83846514210817 2.40232065034543 1.67849179033246 0.439558449408958 0.782515275743573 2.08503005844426 1.6292296299151 1.51807182376387 0.724816661890418 0.0465964429366748 0.677090646182849 0.540966032938887
"cell_111" 5.84745174861307 2.40444808000078 1.69236525636858 0.446860620537038 0.799183520719247 2.08682037839004 1.62932774127726 1.51100578773759 0.728733484900069 0.0303588806182112 0.674066182295422 0.546221748968617
"cell_112" 5.86018988294188 2.42019117014085 1.71785481216963 0.448632649330577 0.82705443237443 2.06931170691299 1.61828088103698 1.51701762671894 0.746495255326835 0.0525162656664939 0.683056421853723 0.543075097917522
"cell_113" 5.88308461073909 2.43669223366804 1.70695537543466 0.453850723863737 0.849322701531427 2.06425808238028 1.62441696688093 1.50976373777499 0.755616402416617 0.0591670315409263 0.683615930636874 0.547967107659129
"cell_114" 5.89101010862317 2.43636887267754 1.7356511850576 0.473888922987932 0.867765912905761 2.0649474646587 1.63830241672499 1.49904611380463 0.776952411326969 0.0439200199322598 0.69413784850149 0.562373373008977
"cell_115" 5.88773455411379 2.43316963406349 1.76643186895081 0.479471076970782 0.874807785239684 2.06378347555219 1.66454256976686 1.48027175064398 0.786272994462354 0.0499108324966102 0.708376227602784 0.564212054894812
"cell_116" 5.8880540290179 2.44450673526633 1.78898587575469 0.496163640520707 0.905396158284413 2.05279202765349 1.67814619051659 1.49106350325397 0.793985558268213 0.0379574030167633 0.726229978327754 0.572166677919129
"cell_117" 5.88733185679718 2.45551827412188 1.79830084520082 0.500834095582034 0.927156829456457 2.04556473294241 1.68260467313352 1.47247982105275 0.817738850462656 0.0303255225813488 0.731014044092489 0.58416856334843
"cell_118" 5.89424941251507 2.46368393722143 1.80354922523632 0.515189851643812 0.940875061562029 2.04433717725599 1.69597359517551 1.46683941344076 0.84037295807248 0.0277385636864687 0.735699602984413 0.588746966737934
"cell_119" 5.88512435226945 2.4686525197946 1.81035651419775 0.532760917007548 0.952840335857049 2.04245799503142 1.69583389852709 1.46294003869373 0.835641377075831 0.0410341593414735 0.766524176887366 0.606451204779686
"cell_120" 5.86083050043751 2.47515446027356 1.83543009000145 0.549183252659117 0.970115921046257 2.04528864613911 1.69713457630206 1.46419423877403 0.847998965074583 0.0510066045549041 0.786208095340026 0.616643397718055
"cell_121" 5.84901191997011 2.47696287302705 1.87091323841953 0.544583117571229 0.987127282287293 2.05996361195994 1.6998853554645 1.46604470276808 0.859167584968718 0.0605880796568571 0.799846969182829 0.627360860495249
"cell_122" 5.85334987382945 2.48815339197159 1.89947867962521 0.583383289741248 0.999137503470511 2.03958134915754 1.71400413223697 1.46470247872634 0.866606435831689 0.052487045383373 0.814850371769034 0.641534069121608
"cell_123" 5.85463531594102 2.49172437186791 1.91088778578043 0.607311622040349 0.994263203801631 2.03899156199528 1.72291004478143 1.45129286683481 0.891813217385115 0.0590836370775489 0.802614579634951 0.650725215477524
"cell_124" 5.8588899762703 2.48674650769216 1.9295293537656 0.636879548233422 1.010125649842 2.03300459310329 1.73860033633047 1.42719036039944 0.908728044679186 0.0918226862941746 0.812943097635472 0.655352834535545
"cell_125" 5.85276585895641 2.47887122405052 1.94657379012708 0.659520328126005 1.03321682489892 2.02317594660273 1.73322366577071 1.42030917682525 0.9074164780284 0.0912892660105266 0.819119930178638 0.669648240200761
"cell_126" 5.84972918416824 2.49392903087535 1.96087261174186 0.676624544791818 1.04245687798272 2.01404521003793 1.74741853693883 1.45156256557273 0.933341027402083 0.104036820194064 0.821813326198048 0.672492774134706
