"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_42" 5.9603330699234 1.34013562605684 0.338536748409306 -0.0793486268526686 -0.00144301499331428 1.33103735577309 0.396007986751568 0.44871212562175 -0.032772876732702 0.0208464660263129 0.057620818381473 0.0309049911044538
"cell_43" 5.96392057326086 1.36306789541763 0.345415154266874 -0.0828698268906433 -0.00200587562763223 1.35494552799927 0.437016231920186 0.477225653168568 -0.0405686095749726 0.0250080591197631 0.0728946027711638 0.0467496184588143
"cell_44" 5.96565388632782 1.37302531003921 0.366593657456933 -0.0765005140219356 0.0121017243959372 1.3921486747861 0.470048359245741 0.490837570787907 -0.0337918394021204 0.016879819678061 0.0852428969384282 0.0271807983246502
"cell_45" 5.97382950831053 1.4024048536867 0.388286615548353 -0.0868287285620767 0.00101902344253638 1.42364420131728 0.50905448470159 0.510879608472938 -0.0171937836141297 0.0130140328605682 0.0839649998688826 0.0273778233223578
"cell_46" 5.96810726891936 1.42819309389157 0.402777187508328 -0.0898372777546068 0.0124077387347311 1.44726374200017 0.542607066095788 0.535287229745457 -0.0164014951451983 0.0137877859626479 0.0997777621478223 0.019631750986883
"cell_47" 5.97803649529568 1.45293774164408 0.423593632833924 -0.0789859923951356 0.00895630705987681 1.47263299910583 0.57767583390731 0.557097922938595 -0.0266177744422559 0.0164612632632444 0.0907206871764767 0.0132851542840468
"cell_48" 5.97925005898715 1.48548269100117 0.430758587222953 -0.0837679872596081 0.00339226500033755 1.49592172310247 0.603798728850298 0.576207277143431 -0.0307949899211136 0.018734830138251 0.0939118904254639 0.0187242504074925
"cell_49" 5.96658887694817 1.50797993884776 0.449204779277838 -0.0939076114881696 0.00334148304990493 1.52783397283347 0.639902579314036 0.596683653572276 -0.0438407033334564 0.0199901355914413 0.0907106949078937 0.0240095042008409
"cell_50" 5.97029684474194 1.53587598584435 0.443005715370503 -0.0766993032658254 0.00433365236700487 1.55729909108823 0.647855365883203 0.616933890019644 -0.0383666945497928 0.0125209362020081 0.0906674382575345 0.0188016221669314
"cell_51" 5.96582096280683 1.55976631503787 0.466456073150653 -0.070973210781464 -0.00668041968021112 1.5675364363133 0.656947077346596 0.642314620220465 -0.0465733954634367 0.0139959217517837 0.079565517624126 0.0276841308327983
"cell_52" 5.97095489233451 1.58911650416597 0.48467506517207 -0.0540604389627702 0.00704500010738968 1.59040413442235 0.682842709897779 0.68531190492139 -0.0291824757457515 0.00690083704478882 0.0957903135167654 0.0124838057413543
"cell_53" 5.99409437288894 1.61286709245862 0.507439292238147 -0.0537653755328232 -0.000480681435777901 1.61929187801491 0.71195827017506 0.713155621506353 -0.0163315452319124 0.00549138985535664 0.0892017342242375 0.0207132222293659
"cell_54" 5.9887128020887 1.63032451436395 0.539265401607427 -0.057416403339535 -0.0229530150097003 1.6625844367265 0.726349460496874 0.738305783061415 -0.0116074372627665 0.00419767972478424 0.0926202406254202 0.0316836024512826
"cell_55" 5.98020120751867 1.65855370392375 0.550898720411189 -0.0485529915244053 -0.0195186784928241 1.66915232471041 0.730646934946214 0.775296898333664 0.00152222195747644 0.000918937339730389 0.113691324286872 0.0480843266104416
"cell_56" 5.9651828632987 1.68726589732075 0.563107342222539 -0.0560851028632342 -0.0166768501993045 1.70044976076952 0.759279130026093 0.809621772281403 0.00236873285926133 0.0241714656144548 0.124090468256928 0.0542987601513914
"cell_57" 5.94427667826629 1.68304816240285 0.580481082093373 -0.0520284119050374 -0.0018074044286099 1.72032860531911 0.792756773099008 0.852063559638996 0.00755378024463946 0.0210579294757428 0.118171413877128 0.0672529704451856
"cell_58" 5.96598529715176 1.70269668793299 0.601552752114136 -0.0366114734088639 0.00850761061743852 1.72725154754939 0.809598213986829 0.881359462237368 0.0146463004543203 0.0245050659721551 0.123584975900106 0.0689301490017213
"cell_59" 5.95719203005951 1.7256639401843 0.614873817516019 -0.0380858410906301 0.0157004554510873 1.76447629750092 0.83255422480289 0.92039804837364 0.0052934327408247 0.0276578699944465 0.11941437679041 0.0745970426545593
"cell_60" 5.95244318098814 1.73649656944289 0.64740236780172 -0.0305899476265367 0.0173956832284032 1.7890064992101 0.85993830459517 0.941895236175271 0.0189630363302615 0.02378452158894 0.125413449547178 0.0765693420981767
"cell_61" 5.94578244635889 1.76864782296351 0.656684258970795 -0.0354146932775142 0.0298005858614251 1.8134497367192 0.8946662215649 0.972288868682444 0.0229907589951007 0.0203889615187234 0.142510212333353 0.0914186583359409
"cell_62" 5.93802173234492 1.7836267155764 0.662986320955642 -0.031460093622518 0.0329381886965718 1.83683012976421 0.925554802027163 0.997704804935004 0.0340778919119007 0.0296989350540405 0.14589016775174 0.105793175656769
"cell_63" 5.94125682026115 1.79559545596995 0.685565431801029 -0.0207545637009579 0.0269719510903282 1.84511364651257 0.950831011403123 1.02332409568109 0.0294386398891878 0.0480299646252528 0.147000920559898 0.116263433067537
"cell_64" 5.94574628698775 1.80675497132816 0.717219094773418 -0.0280893688210427 0.0323855867105611 1.85151153173788 0.980344556849645 1.04628431430582 0.0391867453248107 0.0524288482175687 0.165981650116511 0.133411860298693
"cell_65" 5.95634217371796 1.81308659336533 0.739431061997623 -0.021080030807872 0.0117048588995541 1.85071056302984 1.03031885034442 1.06763142119877 0.0390982927464707 0.0399569012941968 0.168293323781656 0.132620540963549
"cell_66" 5.9487234610464 1.8198860778739 0.759935339377193 -0.0231647845862871 0.0156164407274056 1.86468722349303 1.07075641017591 1.08695283004996 0.0543757410860307 0.0442392637561474 0.165694252654218 0.144707469690185
"cell_67" 5.95720858488154 1.84114417446323 0.761991383973126 -0.00604176816907452 0.0228909795335737 1.87453024824683 1.093190101518 1.10319854241303 0.0639566736244622 0.0399917104529277 0.170816546437839 0.144102535736429
"cell_68" 5.95844187278169 1.85778284638904 0.786286704632242 0.01040356479454 0.0339950359467591 1.89112807537767 1.12009454809972 1.12142690318693 0.0529218302427216 0.0104046557351451 0.178637718813709 0.167930796125509
"cell_69" 5.95760717500224 1.86389339819724 0.816868985663104 0.00362533696372286 0.0495414909173316 1.89678403084829 1.14397452982355 1.16071788848395 0.0576620458904236 0.0104196124053605 0.176132481612899 0.169599106316053
"cell_70" 5.9610615637239 1.88669297388964 0.832376027420237 0.0306382096711863 0.0501011032452629 1.92188531073827 1.18171048857624 1.1735912702123 0.060496019073843 0.0210133772984508 0.187224313993997 0.172545666860783
"cell_71" 5.96686813387454 1.90896999908941 0.863487996811348 0.0303020255329674 0.0549666903795962 1.93692057119627 1.19781518356542 1.18681636068639 0.0716056031204224 0.00709412680782035 0.199831225982556 0.172306926292535
"cell_72" 5.94125049937712 1.93550185691042 0.864392752998219 0.029178895428859 0.0541043741360928 1.96141710316006 1.2160831294235 1.2050430708065 0.092729354217651 -0.000350050751575854 0.207132345953863 0.18576891457951
"cell_73" 5.92573755631039 1.94966037506727 0.891195763985816 0.0383618915602722 0.0633252278612014 1.98144592811386 1.23573424597387 1.22114115381973 0.127116981932688 0.00996966067465265 0.22576798163215 0.184991237115348
"cell_74" 5.90854557920071 1.96770153363516 0.910303095426546 0.0459031846926566 0.0828741083239019 2.00123976356215 1.25812314317428 1.25320288802384 0.13058479812674 0.0150309860731402 0.244828217053135 0.198130300967197
"cell_75" 5.90505428743093 2.00033293833613 0.935115380396739 0.0530038575938642 0.085676422522459 2.02948468708447 1.27954095225421 1.27333810333553 0.136289509278158 0.00468560201406082 0.230485064455722 0.1918704205748
"cell_76" 5.91907627701507 2.00415632690028 0.956232593126576 0.0603928247029588 0.0936125826545691 2.04118736871903 1.29126808479077 1.29728009892553 0.161916989787128 0.00066492688791452 0.229778877054411 0.186840217944657
"cell_77" 5.90975986321999 2.01691030581787 0.966030020529854 0.07339078963725 0.0969338792908196 2.05124502613943 1.30958822483764 1.30566824175185 0.184847859214064 0.00685098718625179 0.234030096160476 0.184113979471428
"cell_78" 5.90156301028534 2.02435397580002 0.99080894039102 0.0633693471087208 0.109656899676869 2.05521527566315 1.32787281452112 1.33319402446696 0.201136313582014 0.0045952146843764 0.247199639971555 0.216174529498906
"cell_79" 5.89353898046746 2.04387345826715 1.0117709853222 0.0701946612339086 0.121248850245784 2.07449681455239 1.33780186381063 1.35248885656957 0.20704281388453 -0.000222779727451751 0.261440549267125 0.216794549714416
"cell_80" 5.90740663529252 2.05767250907662 1.02252908896097 0.0623561258140079 0.113725944910199 2.08638366660301 1.3606050913736 1.37118057644233 0.218804364645297 0.00836228055268857 0.261808165006095 0.230631168207087
"cell_81" 5.89514409031608 2.07651874861577 1.05529579186316 0.0747364979984289 0.119198077485158 2.09561387349716 1.38791618984006 1.39773563290091 0.23311300726184 -0.0047177152078469 0.278662609581218 0.248280976642537
"cell_82" 5.9082704963323 2.08948536643156 1.07399103158428 0.0908038917903318 0.129779435873112 2.11156350233374 1.40321568362557 1.3901915577056 0.240357005032701 0.00361101698624748 0.296733306730516 0.264737587416364
"cell_83" 5.90147857221777 2.08881544469951 1.10598628575673 0.0969431347919818 0.141058504184819 2.12509839462903 1.40657354463191 1.40094613596854 0.245091561878467 0.00485272618648459 0.326731442261909 0.267406691266671
"cell_84" 5.90940328134714 2.09900900692941 1.11574685140327 0.10250936833644 0.165712703112147 2.13900515935985 1.41422525778897 1.39403630511234 0.2500017492671 0.00126925519303819 0.340289266871026 0.281930780181948
"cell_85" 5.91110881213911 2.10254981361777 1.15041070351542 0.109058827683687 0.171981044755893 2.15223365651263 1.44603881098459 1.41594778765249 0.253971310642938 -0.00730604411453432 0.360841365267233 0.288450572965457
"cell_86" 5.92296901043484 2.09097038511676 1.16374701417682 0.135056958724004 0.185177214981882 2.15796409124404 1.45297912460401 1.42384419649391 0.272918583173973 -0.0188017489975745 0.364784378438582 0.306063278623644
"cell_87" 5.92101040313128 2.11034389622308 1.1841209357524 0.131807869862775 0.193745492015879 2.16047183520164 1.4550653870286 1.44108381924284 0.288305332467566 -0.0155727917339755 0.393970081555811 0.32256077121099
"cell_88" 5.91697491953041 2.11291606820571 1.20995570309917 0.149061154130138 0.214917498972971 2.17036855366904 1.47153704494946 1.44485558537564 0.312240152916401 -0.0112646658445275 0.402392857158939 0.336789813237778
"cell_89" 5.91324541661725 2.12208418577986 1.21076185127544 0.157000627846745 0.230711651779709 2.17097269775746 1.48220843687374 1.46086386560842 0.31937146092757 -0.00668035740576435 0.413186636707453 0.363844061575891
"cell_90" 5.92201785576268 2.10277852249735 1.23325835364283 0.162386305147365 0.252439674270074 2.17871137919392 1.49098275315264 1.46693618120617 0.341088304632995 0.00838483367481737 0.434811160594784 0.391528501165921
"cell_91" 5.9229847431393 2.11296240001317 1.25294527464548 0.159903933312168 0.270736165621626 2.18415401996727 1.49343222876033 1.47953562853531 0.343227893234974 0.0133843376769893 0.446348140263577 0.401473625447321
"cell_92" 5.91646090500153 2.09126820931664 1.26686914902904 0.166299719218766 0.278466877951398 2.17608875644581 1.51879965804154 1.49978485785777 0.35107248508299 -0.000400404693629411 0.456976950213493 0.410055148470958
"cell_93" 5.91714188070387 2.09751176720186 1.27068916620981 0.181729097765127 0.298473897370921 2.19155082430304 1.54318818945038 1.49780920889265 0.357435662758607 0.000419568792488578 0.466235316505128 0.427749719193363
